id_registro,nivel_analisis,fuente_origen,pais,departamento,municipio,anio,latitud,longitud,area_perdida_bosque_ha,emisiones_co2_mg,driver_dominante,area_transformada_ha,clase_transformacion_dominante,num_focos_calor,frp_promedio,confianza_promedio_focos,porcentaje_area_forestal,area_forestal_ha,deforestacion_anual_ha_owid
590,Global,FAO_SDG+OWID,Belgium,,,2015,,,,,,,,,,,22.72,689.3,2470.0
591,Global,FAO_SDG+OWID,Belgium,,,2015,,,,,,,,,,,22.72,689.3,2470.0
592,Global,FAO_SDG+OWID,Belgium,,,2015,,,,,,,,,,,22.72,689.3,2470.0
593,Global,FAO_SDG,Belgium,,,2020,,,,,,,,,,,21.99,670.52,
594,Global,FAO_SDG,Belgium,,,2020,,,,,,,,,,,21.99,670.52,
595,Global,FAO_SDG,Belgium,,,2020,,,,,,,,,,,21.99,670.52,
596,Global,FAO_SDG,Belgium,,,2020,,,,,,,,,,,21.99,670.52,
609,Global,FAO_SDG+OWID,Belize,,,2010,,,,,,,,,,,62.61,1428.03,13120.0
610,Global,FAO_SDG+OWID,Belize,,,2010,,,,,,,,,,,62.61,1428.03,13120.0
611,Global,FAO_SDG+OWID,Belize,,,2010,,,,,,,,,,,62.61,1428.03,13120.0
612,Global,FAO_SDG+OWID,Belize,,,2010,,,,,,,,,,,62.61,1428.03,13120.0
613,Global,FAO_SDG+OWID,Belize,,,2015,,,,,,,,,,,60.95,1390.37,10190.0
614,Global,FAO_SDG+OWID,Belize,,,2015,,,,,,,,,,,60.95,1390.37,10190.0
615,Global,FAO_SDG+OWID,Belize,,,2015,,,,,,,,,,,60.95,1390.37,10190.0
616,Global,FAO_SDG+OWID,Belize,,,2015,,,,,,,,,,,60.95,1390.37,10190.0
617,Global,FAO_SDG,Belize,,,2020,,,,,,,,,,,59.3,1352.71,
618,Global,FAO_SDG,Belize,,,2020,,,,,,,,,,,59.3,1352.71,
619,Global,FAO_SDG,Belize,,,2020,,,,,,,,,,,59.3,1352.71,
620,Global,FAO_SDG,Belize,,,2020,,,,,,,,,,,59.3,1352.71,
633,Global,FAO_SDG+OWID,Benin,,,2010,,,,,,,,,,,37.82,4264.22,156090.0
634,Global,FAO_SDG+OWID,Benin,,,2010,,,,,,,,,,,37.82,4264.22,156090.0
635,Global,FAO_SDG+OWID,Benin,,,2010,,,,,,,,,,,37.82,4264.22,156090.0
636,Global,FAO_SDG+OWID,Benin,,,2010,,,,,,,,,,,37.82,4264.22,156090.0
637,Global,FAO_SDG+OWID,Benin,,,2015,,,,,,,,,,,31.1,3507.09,63420.0
638,Global,FAO_SDG+OWID,Benin,,,2015,,,,,,,,,,,31.1,3507.09,63420.0
639,Global,FAO_SDG+OWID,Benin,,,2015,,,,,,,,,,,31.1,3507.09,63420.0
640,Global,FAO_SDG+OWID,Benin,,,2015,,,,,,,,,,,31.1,3507.09,63420.0
641,Global,FAO_SDG+OWID,Benin,,,2020,,,,,,,,,,,29.44,3320.18,56160.0
642,Global,FAO_SDG+OWID,Benin,,,2020,,,,,,,,,,,29.44,3320.18,56160.0
643,Global,FAO_SDG+OWID,Benin,,,2020,,,,,,,,,,,29.44,3320.18,56160.0
644,Global,FAO_SDG+OWID,Benin,,,2020,,,,,,,,,,,29.44,3320.18,56160.0
657,Global,FAO_SDG,Bermuda,,,2010,,,,,,,,,,,14.44,0.78,
658,Global,FAO_SDG,Bermuda,,,2010,,,,,,,,,,,14.44,0.78,
659,Global,FAO_SDG,Bermuda,,,2010,,,,,,,,,,,14.44,0.78,
660,Global,FAO_SDG,Bermuda,,,2010,,,,,,,,,,,14.44,0.78,
661,Global,FAO_SDG,Bermuda,,,2015,,,,,,,,,,,14.44,0.78,
662,Global,FAO_SDG,Bermuda,,,2015,,,,,,,,,,,14.44,0.78,
663,Global,FAO_SDG,Bermuda,,,2015,,,,,,,,,,,14.44,0.78,
664,Global,FAO_SDG,Bermuda,,,2015,,,,,,,,,,,14.44,0.78,
665,Global,FAO_SDG,Bermuda,,,2020,,,,,,,,,,,14.44,0.78,
666,Global,FAO_SDG,Bermuda,,,2020,,,,,,,,,,,14.44,0.78,
667,Global,FAO_SDG,Bermuda,,,2020,,,,,,,,,,,14.44,0.78,
668,Global,FAO_SDG,Bermuda,,,2020,,,,,,,,,,,14.44,0.78,
681,Global,FAO_SDG+OWID,Bhutan,,,2010,,,,,,,,,,,70.97,2705.29,340.0
682,Global,FAO_SDG+OWID,Bhutan,,,2010,,,,,,,,,,,70.97,2705.29,340.0
683,Global,FAO_SDG+OWID,Bhutan,,,2010,,,,,,,,,,,70.97,2705.29,340.0
684,Global,FAO_SDG+OWID,Bhutan,,,2010,,,,,,,,,,,70.97,2705.29,340.0
685,Global,FAO_SDG+OWID,Bhutan,,,2015,,,,,,,,,,,71.23,2715.18,430.0
686,Global,FAO_SDG+OWID,Bhutan,,,2015,,,,,,,,,,,71.23,2715.18,430.0
687,Global,FAO_SDG+OWID,Bhutan,,,2015,,,,,,,,,,,71.23,2715.18,430.0
688,Global,FAO_SDG+OWID,Bhutan,,,2015,,,,,,,,,,,71.23,2715.18,430.0
689,Global,FAO_SDG+OWID,Bhutan,,,2020,,,,,,,,,,,71.24,2717.16,8480.0
690,Global,FAO_SDG+OWID,Bhutan,,,2020,,,,,,,,,,,71.24,2717.16,8480.0
691,Global,FAO_SDG+OWID,Bhutan,,,2020,,,,,,,,,,,71.24,2717.16,8480.0
692,Global,FAO_SDG+OWID,Bhutan,,,2020,,,,,,,,,,,71.24,2717.16,8480.0
705,Global,FAO_SDG,Bolivia (Plurinational State of),,,2010,,,,,,,,,,,53.08,57499.75,
706,Global,FAO_SDG,Bolivia (Plurinational State of),,,2010,,,,,,,,,,,53.08,57499.75,
707,Global,FAO_SDG,Bolivia (Plurinational State of),,,2010,,,,,,,,,,,53.08,57499.75,
708,Global,FAO_SDG,Bolivia (Plurinational State of),,,2010,,,,,,,,,,,53.08,57499.75,
709,Global,FAO_SDG,Bolivia (Plurinational State of),,,2015,,,,,,,,,,,52.33,56687.18,
710,Global,FAO_SDG,Bolivia (Plurinational State of),,,2015,,,,,,,,,,,52.33,56687.18,
711,Global,FAO_SDG,Bolivia (Plurinational State of),,,2015,,,,,,,,,,,52.33,56687.18,
712,Global,FAO_SDG,Bolivia (Plurinational State of),,,2015,,,,,,,,,,,52.33,56687.18,
713,Global,FAO_SDG,Bolivia (Plurinational State of),,,2020,,,,,,,,,,,51.3,55569.07,
714,Global,FAO_SDG,Bolivia (Plurinational State of),,,2020,,,,,,,,,,,51.3,55569.07,
715,Global,FAO_SDG,Bolivia (Plurinational State of),,,2020,,,,,,,,,,,51.3,55569.07,
716,Global,FAO_SDG,Bolivia (Plurinational State of),,,2020,,,,,,,,,,,51.3,55569.07,
729,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2010,,,,,,,,,,,13.07,4.21,
730,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2010,,,,,,,,,,,13.07,4.21,
731,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2010,,,,,,,,,,,13.07,4.21,
732,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2010,,,,,,,,,,,13.07,4.21,
733,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2015,,,,,,,,,,,13.07,4.21,
734,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2015,,,,,,,,,,,13.07,4.21,
735,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2015,,,,,,,,,,,13.07,4.21,
736,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2015,,,,,,,,,,,13.07,4.21,
737,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2020,,,,,,,,,,,13.07,4.21,
738,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2020,,,,,,,,,,,13.07,4.21,
739,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2020,,,,,,,,,,,13.07,4.21,
740,Global,FAO_SDG,"Bonaire, Sint Eustatius and Saba",,,2020,,,,,,,,,,,13.07,4.21,
753,Global,FAO_SDG,Bosnia and Herzegovina,,,2010,,,,,,,,,,,41.07,2102.66,
754,Global,FAO_SDG,Bosnia and Herzegovina,,,2010,,,,,,,,,,,41.07,2102.66,
755,Global,FAO_SDG,Bosnia and Herzegovina,,,2010,,,,,,,,,,,41.07,2102.66,
756,Global,FAO_SDG,Bosnia and Herzegovina,,,2010,,,,,,,,,,,41.07,2102.66,
757,Global,FAO_SDG,Bosnia and Herzegovina,,,2015,,,,,,,,,,,42.2,2160.5,
758,Global,FAO_SDG,Bosnia and Herzegovina,,,2015,,,,,,,,,,,42.2,2160.5,
759,Global,FAO_SDG,Bosnia and Herzegovina,,,2015,,,,,,,,,,,42.2,2160.5,
760,Global,FAO_SDG,Bosnia and Herzegovina,,,2015,,,,,,,,,,,42.2,2160.5,
761,Global,FAO_SDG,Bosnia and Herzegovina,,,2020,,,,,,,,,,,42.13,2156.88,
762,Global,FAO_SDG,Bosnia and Herzegovina,,,2020,,,,,,,,,,,42.13,2156.88,
763,Global,FAO_SDG,Bosnia and Herzegovina,,,2020,,,,,,,,,,,42.13,2156.88,
764,Global,FAO_SDG,Bosnia and Herzegovina,,,2020,,,,,,,,,,,42.13,2156.88,
777,Global,FAO_SDG,Botswana,,,2010,,,,,,,,,,,27.75,15727.9,
778,Global,FAO_SDG,Botswana,,,2010,,,,,,,,,,,27.75,15727.9,
779,Global,FAO_SDG,Botswana,,,2010,,,,,,,,,,,27.75,15727.9,
780,Global,FAO_SDG,Botswana,,,2010,,,,,,,,,,,27.75,15727.9,
781,Global,FAO_SDG,Botswana,,,2015,,,,,,,,,,,27.75,15727.9,
782,Global,FAO_SDG,Botswana,,,2015,,,,,,,,,,,27.75,15727.9,
783,Global,FAO_SDG,Botswana,,,2015,,,,,,,,,,,27.75,15727.9,
784,Global,FAO_SDG,Botswana,,,2015,,,,,,,,,,,27.75,15727.9,
785,Global,FAO_SDG,Botswana,,,2020,,,,,,,,,,,27.76,15730.2,
786,Global,FAO_SDG,Botswana,,,2020,,,,,,,,,,,27.76,15730.2,
787,Global,FAO_SDG,Botswana,,,2020,,,,,,,,,,,27.76,15730.2,
788,Global,FAO_SDG,Botswana,,,2020,,,,,,,,,,,27.76,15730.2,
801,Global,FAO_SDG,Bouvet Island,,,2010,,,,,,,,,,,,,
802,Global,FAO_SDG,Bouvet Island,,,2010,,,,,,,,,,,,,
803,Global,FAO_SDG,Bouvet Island,,,2010,,,,,,,,,,,,,
804,Global,FAO_SDG,Bouvet Island,,,2010,,,,,,,,,,,,,
805,Global,FAO_SDG,Bouvet Island,,,2015,,,,,,,,,,,,,
806,Global,FAO_SDG,Bouvet Island,,,2015,,,,,,,,,,,,,
807,Global,FAO_SDG,Bouvet Island,,,2015,,,,,,,,,,,,,
808,Global,FAO_SDG,Bouvet Island,,,2015,,,,,,,,,,,,,
809,Global,FAO_SDG,Bouvet Island,,,2020,,,,,,,,,,,,,
810,Global,FAO_SDG,Bouvet Island,,,2020,,,,,,,,,,,,,
811,Global,FAO_SDG,Bouvet Island,,,2020,,,,,,,,,,,,,
812,Global,FAO_SDG,Bouvet Island,,,2020,,,,,,,,,,,,,
825,Global,FAO_SDG+OWID,Brazil,,,2010,,,,,,,,,,,62.82,525087.44,1915700.0
826,Global,FAO_SDG+OWID,Brazil,,,2010,,,,,,,,,,,62.82,525087.44,1915700.0
827,Global,FAO_SDG+OWID,Brazil,,,2010,,,,,,,,,,,62.82,525087.44,1915700.0
828,Global,FAO_SDG+OWID,Brazil,,,2010,,,,,,,,,,,62.82,525087.44,1915700.0
829,Global,FAO_SDG+OWID,Brazil,,,2015,,,,,,,,,,,61.68,515508.93,2628410.0
830,Global,FAO_SDG+OWID,Brazil,,,2015,,,,,,,,,,,61.68,515508.93,2628410.0
831,Global,FAO_SDG+OWID,Brazil,,,2015,,,,,,,,,,,61.68,515508.93,2628410.0
832,Global,FAO_SDG+OWID,Brazil,,,2015,,,,,,,,,,,61.68,515508.93,2628410.0
833,Global,FAO_SDG+OWID,Brazil,,,2020,,,,,,,,,,,60.11,502366.88,3256050.0
834,Global,FAO_SDG+OWID,Brazil,,,2020,,,,,,,,,,,60.11,502366.88,3256050.0
835,Global,FAO_SDG+OWID,Brazil,,,2020,,,,,,,,,,,60.11,502366.88,3256050.0
836,Global,FAO_SDG+OWID,Brazil,,,2020,,,,,,,,,,,60.11,502366.88,3256050.0
849,Global,FAO_SDG,British Virgin Islands,,,2010,,,,,,,,,,,66.53,9.98,
850,Global,FAO_SDG,British Virgin Islands,,,2010,,,,,,,,,,,66.53,9.98,
851,Global,FAO_SDG,British Virgin Islands,,,2010,,,,,,,,,,,66.53,9.98,
852,Global,FAO_SDG,British Virgin Islands,,,2010,,,,,,,,,,,66.53,9.98,
853,Global,FAO_SDG,British Virgin Islands,,,2015,,,,,,,,,,,66.47,9.97,
854,Global,FAO_SDG,British Virgin Islands,,,2015,,,,,,,,,,,66.47,9.97,
855,Global,FAO_SDG,British Virgin Islands,,,2015,,,,,,,,,,,66.47,9.97,
856,Global,FAO_SDG,British Virgin Islands,,,2015,,,,,,,,,,,66.47,9.97,
857,Global,FAO_SDG,British Virgin Islands,,,2020,,,,,,,,,,,66.47,9.97,
858,Global,FAO_SDG,British Virgin Islands,,,2020,,,,,,,,,,,66.47,9.97,
859,Global,FAO_SDG,British Virgin Islands,,,2020,,,,,,,,,,,66.47,9.97,
860,Global,FAO_SDG,British Virgin Islands,,,2020,,,,,,,,,,,66.47,9.97,
873,Global,FAO_SDG,Brunei Darussalam,,,2010,,,,,,,,,,,72.11,380.0,
874,Global,FAO_SDG,Brunei Darussalam,,,2010,,,,,,,,,,,72.11,380.0,
875,Global,FAO_SDG,Brunei Darussalam,,,2010,,,,,,,,,,,72.11,380.0,
876,Global,FAO_SDG,Brunei Darussalam,,,2010,,,,,,,,,,,72.11,380.0,
877,Global,FAO_SDG,Brunei Darussalam,,,2015,,,,,,,,,,,72.11,380.0,
878,Global,FAO_SDG,Brunei Darussalam,,,2015,,,,,,,,,,,72.11,380.0,
879,Global,FAO_SDG,Brunei Darussalam,,,2015,,,,,,,,,,,72.11,380.0,
880,Global,FAO_SDG,Brunei Darussalam,,,2015,,,,,,,,,,,72.11,380.0,
881,Global,FAO_SDG,Brunei Darussalam,,,2020,,,,,,,,,,,72.11,380.0,
882,Global,FAO_SDG,Brunei Darussalam,,,2020,,,,,,,,,,,72.11,380.0,
883,Global,FAO_SDG,Brunei Darussalam,,,2020,,,,,,,,,,,72.11,380.0,
884,Global,FAO_SDG,Brunei Darussalam,,,2020,,,,,,,,,,,72.11,380.0,
897,Global,FAO_SDG+OWID,Bulgaria,,,2010,,,,,,,,,,,34.42,3737.0,0.0
898,Global,FAO_SDG+OWID,Bulgaria,,,2010,,,,,,,,,,,34.42,3737.0,0.0
899,Global,FAO_SDG+OWID,Bulgaria,,,2010,,,,,,,,,,,34.42,3737.0,0.0
900,Global,FAO_SDG+OWID,Bulgaria,,,2010,,,,,,,,,,,34.42,3737.0,0.0
901,Global,FAO_SDG+OWID,Bulgaria,,,2015,,,,,,,,,,,35.31,3833.0,0.0
902,Global,FAO_SDG+OWID,Bulgaria,,,2015,,,,,,,,,,,35.31,3833.0,0.0
903,Global,FAO_SDG+OWID,Bulgaria,,,2015,,,,,,,,,,,35.31,3833.0,0.0
904,Global,FAO_SDG+OWID,Bulgaria,,,2015,,,,,,,,,,,35.31,3833.0,0.0
905,Global,FAO_SDG+OWID,Bulgaria,,,2020,,,,,,,,,,,35.89,3896.0,0.0
906,Global,FAO_SDG+OWID,Bulgaria,,,2020,,,,,,,,,,,35.89,3896.0,0.0
907,Global,FAO_SDG+OWID,Bulgaria,,,2020,,,,,,,,,,,35.89,3896.0,0.0
908,Global,FAO_SDG+OWID,Bulgaria,,,2020,,,,,,,,,,,35.89,3896.0,0.0
921,Global,FAO_SDG+OWID,Burkina Faso,,,2010,,,,,,,,,,,18.4,5034.87,129460.0
922,Global,FAO_SDG+OWID,Burkina Faso,,,2010,,,,,,,,,,,18.4,5034.87,129460.0
923,Global,FAO_SDG+OWID,Burkina Faso,,,2010,,,,,,,,,,,18.4,5034.87,129460.0
924,Global,FAO_SDG+OWID,Burkina Faso,,,2010,,,,,,,,,,,18.4,5034.87,129460.0
925,Global,FAO_SDG+OWID,Burkina Faso,,,2015,,,,,,,,,,,16.21,4435.57,128369.0
926,Global,FAO_SDG+OWID,Burkina Faso,,,2015,,,,,,,,,,,16.21,4435.57,128369.0
927,Global,FAO_SDG+OWID,Burkina Faso,,,2015,,,,,,,,,,,16.21,4435.57,128369.0
928,Global,FAO_SDG+OWID,Burkina Faso,,,2015,,,,,,,,,,,16.21,4435.57,128369.0
929,Global,FAO_SDG+OWID,Burkina Faso,,,2020,,,,,,,,,,,14.02,3836.27,127910.0
930,Global,FAO_SDG+OWID,Burkina Faso,,,2020,,,,,,,,,,,14.02,3836.27,127910.0
931,Global,FAO_SDG+OWID,Burkina Faso,,,2020,,,,,,,,,,,14.02,3836.27,127910.0
932,Global,FAO_SDG+OWID,Burkina Faso,,,2020,,,,,,,,,,,14.02,3836.27,127910.0
945,Global,FAO_SDG,Burundi,,,2010,,,,,,,,,,,7.55,193.94,
946,Global,FAO_SDG,Burundi,,,2010,,,,,,,,,,,7.55,193.94,
947,Global,FAO_SDG,Burundi,,,2010,,,,,,,,,,,7.55,193.94,
948,Global,FAO_SDG,Burundi,,,2010,,,,,,,,,,,7.55,193.94,
949,Global,FAO_SDG,Burundi,,,2015,,,,,,,,,,,10.89,279.64,
950,Global,FAO_SDG,Burundi,,,2015,,,,,,,,,,,10.89,279.64,
951,Global,FAO_SDG,Burundi,,,2015,,,,,,,,,,,10.89,279.64,
952,Global,FAO_SDG,Burundi,,,2015,,,,,,,,,,,10.89,279.64,
953,Global,FAO_SDG,Burundi,,,2020,,,,,,,,,,,10.89,279.64,
954,Global,FAO_SDG,Burundi,,,2020,,,,,,,,,,,10.89,279.64,
955,Global,FAO_SDG,Burundi,,,2020,,,,,,,,,,,10.89,279.64,
956,Global,FAO_SDG,Burundi,,,2020,,,,,,,,,,,10.89,279.64,
969,Global,FAO_SDG,Cabo Verde,,,2010,,,,,,,,,,,10.5,42.3,
970,Global,FAO_SDG,Cabo Verde,,,2010,,,,,,,,,,,10.5,42.3,
971,Global,FAO_SDG,Cabo Verde,,,2010,,,,,,,,,,,10.5,42.3,
972,Global,FAO_SDG,Cabo Verde,,,2010,,,,,,,,,,,10.5,42.3,
973,Global,FAO_SDG,Cabo Verde,,,2015,,,,,,,,,,,11.13,44.86,
974,Global,FAO_SDG,Cabo Verde,,,2015,,,,,,,,,,,11.13,44.86,
975,Global,FAO_SDG,Cabo Verde,,,2015,,,,,,,,,,,11.13,44.86,
976,Global,FAO_SDG,Cabo Verde,,,2015,,,,,,,,,,,11.13,44.86,
977,Global,FAO_SDG,Cabo Verde,,,2020,,,,,,,,,,,11.9,47.96,
978,Global,FAO_SDG,Cabo Verde,,,2020,,,,,,,,,,,11.9,47.96,
979,Global,FAO_SDG,Cabo Verde,,,2020,,,,,,,,,,,11.9,47.96,
980,Global,FAO_SDG,Cabo Verde,,,2020,,,,,,,,,,,11.9,47.96,
993,Global,FAO_SDG,Cambodia,,,2010,,,,,,,,,,,59.99,10589.23,
994,Global,FAO_SDG,Cambodia,,,2010,,,,,,,,,,,59.99,10589.23,
995,Global,FAO_SDG,Cambodia,,,2010,,,,,,,,,,,59.99,10589.23,
996,Global,FAO_SDG,Cambodia,,,2010,,,,,,,,,,,59.99,10589.23,
997,Global,FAO_SDG,Cambodia,,,2015,,,,,,,,,,,50.12,8846.82,
998,Global,FAO_SDG,Cambodia,,,2015,,,,,,,,,,,50.12,8846.82,
999,Global,FAO_SDG,Cambodia,,,2015,,,,,,,,,,,50.12,8846.82,
1000,Global,FAO_SDG,Cambodia,,,2015,,,,,,,,,,,50.12,8846.82,
1001,Global,FAO_SDG,Cambodia,,,2020,,,,,,,,,,,44.62,7876.84,
1002,Global,FAO_SDG,Cambodia,,,2020,,,,,,,,,,,44.62,7876.84,
1003,Global,FAO_SDG,Cambodia,,,2020,,,,,,,,,,,44.62,7876.84,
1004,Global,FAO_SDG,Cambodia,,,2020,,,,,,,,,,,44.62,7876.84,
1017,Global,FAO_SDG+OWID,Cameroon,,,2010,,,,,,,,,,,44.21,20900.48,58000.0
1018,Global,FAO_SDG+OWID,Cameroon,,,2010,,,,,,,,,,,44.21,20900.48,58000.0
1019,Global,FAO_SDG+OWID,Cameroon,,,2010,,,,,,,,,,,44.21,20900.48,58000.0
1020,Global,FAO_SDG+OWID,Cameroon,,,2010,,,,,,,,,,,44.21,20900.48,58000.0
1021,Global,FAO_SDG+OWID,Cameroon,,,2015,,,,,,,,,,,43.62,20620.48,180500.0
1022,Global,FAO_SDG+OWID,Cameroon,,,2015,,,,,,,,,,,43.62,20620.48,180500.0
1023,Global,FAO_SDG+OWID,Cameroon,,,2015,,,,,,,,,,,43.62,20620.48,180500.0
1024,Global,FAO_SDG+OWID,Cameroon,,,2015,,,,,,,,,,,43.62,20620.48,180500.0
1025,Global,FAO_SDG+OWID,Cameroon,,,2020,,,,,,,,,,,41.73,19728.0,118960.0
1026,Global,FAO_SDG+OWID,Cameroon,,,2020,,,,,,,,,,,41.73,19728.0,118960.0
1027,Global,FAO_SDG+OWID,Cameroon,,,2020,,,,,,,,,,,41.73,19728.0,118960.0
1028,Global,FAO_SDG+OWID,Cameroon,,,2020,,,,,,,,,,,41.73,19728.0,118960.0
1041,Global,FAO_SDG+OWID,Canada,,,2010,,,,,,,,,,,40.76,365431.1,48190.0
1042,Global,FAO_SDG+OWID,Canada,,,2010,,,,,,,,,,,40.76,365431.1,48190.0
1043,Global,FAO_SDG+OWID,Canada,,,2010,,,,,,,,,,,40.76,365431.1,48190.0
1044,Global,FAO_SDG+OWID,Canada,,,2010,,,,,,,,,,,40.76,365431.1,48190.0
1045,Global,FAO_SDG+OWID,Canada,,,2015,,,,,,,,,,,41.05,367994.14,55640.0
1046,Global,FAO_SDG+OWID,Canada,,,2015,,,,,,,,,,,41.05,367994.14,55640.0
1047,Global,FAO_SDG+OWID,Canada,,,2015,,,,,,,,,,,41.05,367994.14,55640.0
1048,Global,FAO_SDG+OWID,Canada,,,2015,,,,,,,,,,,41.05,367994.14,55640.0
1049,Global,FAO_SDG+OWID,Canada,,,2020,,,,,,,,,,,41.14,368867.93,50520.0
1050,Global,FAO_SDG+OWID,Canada,,,2020,,,,,,,,,,,41.14,368867.93,50520.0
1051,Global,FAO_SDG+OWID,Canada,,,2020,,,,,,,,,,,41.14,368867.93,50520.0
1052,Global,FAO_SDG+OWID,Canada,,,2020,,,,,,,,,,,41.14,368867.93,50520.0
1065,Global,FAO_SDG,Caribbean,,,2010,,,,,,,,,,,35.0,7911.73,
1066,Global,FAO_SDG,Caribbean,,,2010,,,,,,,,,,,35.0,7911.73,
1067,Global,FAO_SDG,Caribbean,,,2010,,,,,,,,,,,35.0,7911.73,
1068,Global,FAO_SDG,Caribbean,,,2010,,,,,,,,,,,35.0,7911.73,
1069,Global,FAO_SDG,Caribbean,,,2015,,,,,,,,,,,36.94,8261.39,
1070,Global,FAO_SDG,Caribbean,,,2015,,,,,,,,,,,36.94,8261.39,
1071,Global,FAO_SDG,Caribbean,,,2015,,,,,,,,,,,36.94,8261.39,
1072,Global,FAO_SDG,Caribbean,,,2015,,,,,,,,,,,36.94,8261.39,
1073,Global,FAO_SDG,Caribbean,,,2020,,,,,,,,,,,37.64,8402.15,
1074,Global,FAO_SDG,Caribbean,,,2020,,,,,,,,,,,37.64,8402.15,
1075,Global,FAO_SDG,Caribbean,,,2020,,,,,,,,,,,37.64,8402.15,
1076,Global,FAO_SDG,Caribbean,,,2020,,,,,,,,,,,37.64,8402.15,
1089,Global,FAO_SDG+OWID,Cayman Islands,,,2010,,,,,,,,,,,53.0,12.72,0.0
1090,Global,FAO_SDG+OWID,Cayman Islands,,,2010,,,,,,,,,,,53.0,12.72,0.0
1091,Global,FAO_SDG+OWID,Cayman Islands,,,2010,,,,,,,,,,,53.0,12.72,0.0
1092,Global,FAO_SDG+OWID,Cayman Islands,,,2010,,,,,,,,,,,53.0,12.72,0.0
1093,Global,FAO_SDG+OWID,Cayman Islands,,,2015,,,,,,,,,,,53.0,12.72,0.0
1094,Global,FAO_SDG+OWID,Cayman Islands,,,2015,,,,,,,,,,,53.0,12.72,0.0
1095,Global,FAO_SDG+OWID,Cayman Islands,,,2015,,,,,,,,,,,53.0,12.72,0.0
1096,Global,FAO_SDG+OWID,Cayman Islands,,,2015,,,,,,,,,,,53.0,12.72,0.0
1097,Global,FAO_SDG+OWID,Cayman Islands,,,2020,,,,,,,,,,,53.0,12.72,0.0
1098,Global,FAO_SDG+OWID,Cayman Islands,,,2020,,,,,,,,,,,53.0,12.72,0.0
1099,Global,FAO_SDG+OWID,Cayman Islands,,,2020,,,,,,,,,,,53.0,12.72,0.0
1100,Global,FAO_SDG+OWID,Cayman Islands,,,2020,,,,,,,,,,,53.0,12.72,0.0
1113,Global,FAO_SDG+OWID,Central African Republic,,,2010,,,,,,,,,,,73.41,45735.07,34990.0
1114,Global,FAO_SDG+OWID,Central African Republic,,,2010,,,,,,,,,,,73.41,45735.07,34990.0
1115,Global,FAO_SDG+OWID,Central African Republic,,,2010,,,,,,,,,,,73.41,45735.07,34990.0
1116,Global,FAO_SDG+OWID,Central African Republic,,,2010,,,,,,,,,,,73.41,45735.07,34990.0
1117,Global,FAO_SDG+OWID,Central African Republic,,,2015,,,,,,,,,,,73.13,45560.11,46520.0
1118,Global,FAO_SDG+OWID,Central African Republic,,,2015,,,,,,,,,,,73.13,45560.11,46520.0
1119,Global,FAO_SDG+OWID,Central African Republic,,,2015,,,,,,,,,,,73.13,45560.11,46520.0
1120,Global,FAO_SDG+OWID,Central African Republic,,,2015,,,,,,,,,,,73.13,45560.11,46520.0
1121,Global,FAO_SDG+OWID,Central African Republic,,,2020,,,,,,,,,,,72.76,45327.49,46520.0
1122,Global,FAO_SDG+OWID,Central African Republic,,,2020,,,,,,,,,,,72.76,45327.49,46520.0
1123,Global,FAO_SDG+OWID,Central African Republic,,,2020,,,,,,,,,,,72.76,45327.49,46520.0
1124,Global,FAO_SDG+OWID,Central African Republic,,,2020,,,,,,,,,,,72.76,45327.49,46520.0
1137,Global,FAO_SDG,Central America,,,2010,,,,,,,,,,,38.1,93430.21,
1138,Global,FAO_SDG,Central America,,,2010,,,,,,,,,,,38.1,93430.21,
1139,Global,FAO_SDG,Central America,,,2010,,,,,,,,,,,38.1,93430.21,
1140,Global,FAO_SDG,Central America,,,2010,,,,,,,,,,,38.1,93430.21,
1141,Global,FAO_SDG,Central America,,,2015,,,,,,,,,,,37.69,92409.46,
1142,Global,FAO_SDG,Central America,,,2015,,,,,,,,,,,37.69,92409.46,
1143,Global,FAO_SDG,Central America,,,2015,,,,,,,,,,,37.69,92409.46,
1144,Global,FAO_SDG,Central America,,,2015,,,,,,,,,,,37.69,92409.46,
1145,Global,FAO_SDG,Central America,,,2020,,,,,,,,,,,37.17,91144.88,
1146,Global,FAO_SDG,Central America,,,2020,,,,,,,,,,,37.17,91144.88,
1147,Global,FAO_SDG,Central America,,,2020,,,,,,,,,,,37.17,91144.88,
1148,Global,FAO_SDG,Central America,,,2020,,,,,,,,,,,37.17,91144.88,
1161,Global,FAO_SDG,Central Asia,,,2010,,,,,,,,,,,2.64,10398.62,
1162,Global,FAO_SDG,Central Asia,,,2010,,,,,,,,,,,2.64,10398.62,
1163,Global,FAO_SDG,Central Asia,,,2010,,,,,,,,,,,2.64,10398.62,
