id_registro,nivel_analisis,fuente_origen,pais,departamento,municipio,anio,latitud,longitud,area_perdida_bosque_ha,emisiones_co2_mg,driver_dominante,area_transformada_ha,clase_transformacion_dominante,num_focos_calor,frp_promedio,confianza_promedio_focos,porcentaje_area_forestal,area_forestal_ha,deforestacion_anual_ha_owid,es_agregado_regional,area_perdida_bosque_ha_atipico,emisiones_co2_mg_atipico,area_transformada_ha_atipico,num_focos_calor_atipico
10483,Regional,GFW+MapBiomas,Colombia,Antioquia,Sabaneta,2021,6.55,-75.68,0.0,68.0,Urbanizacion e infraestructura,1416.8633028625568,Área agropecuaria,,,,,,,False,False,False,False,False
10484,Regional,GFW+MapBiomas,Colombia,Antioquia,Sabaneta,2022,6.55,-75.68,0.0,29.0,Urbanizacion e infraestructura,1415.440883276376,Área agropecuaria,,,,,,,False,False,False,False,False
10485,Regional,GFW+MapBiomas,Colombia,Antioquia,Sabaneta,2022,6.55,-75.68,0.0,0.0,Urbanizacion e infraestructura,1415.440883276376,Área agropecuaria,,,,,,,False,False,False,False,False
10486,Regional,GFW+MapBiomas,Colombia,Antioquia,Sabaneta,2023,6.55,-75.68,3.0,1117.0,Agricultura permanente,1405.0395004821871,Área agropecuaria,,,,,,,False,False,False,False,False
10487,Regional,GFW+MapBiomas,Colombia,Antioquia,Sabaneta,2023,6.55,-75.68,3.0,993.0,Agricultura permanente,1405.0395004821871,Área agropecuaria,,,,,,,False,False,False,False,False
10488,Regional,GFW+MapBiomas,Colombia,Antioquia,Sabaneta,2023,6.55,-75.68,3.0,817.0,Agricultura permanente,1405.0395004821871,Área agropecuaria,,,,,,,False,False,False,False,False
10489,Regional,GFW+MapBiomas,Colombia,Antioquia,Sabaneta,2024,6.55,-75.68,1.0,389.0,Urbanizacion e infraestructura,1384.148202807627,Área agropecuaria,,,,,,,False,False,False,False,False
10490,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2001,6.55,-75.68,139.0,74556.0,Agricultura permanente,18476.35772365718,Área agropecuaria,,,,,,,False,False,False,False,False
10491,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2001,6.55,-75.68,139.0,74295.0,Agricultura permanente,18476.35772365718,Área agropecuaria,,,,,,,False,False,False,False,False
10492,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2001,6.55,-75.68,139.0,72060.0,Agricultura permanente,18476.35772365718,Área agropecuaria,,,,,,,False,False,False,False,False
10493,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2002,6.55,-75.68,81.0,44974.0,Agricultura permanente,18844.32280211205,Área agropecuaria,,,,,,,False,False,False,False,False
10494,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2002,6.55,-75.68,81.0,44814.0,Agricultura permanente,18844.32280211205,Área agropecuaria,,,,,,,False,False,False,False,False
10495,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2002,6.55,-75.68,81.0,43778.0,Agricultura permanente,18844.32280211205,Área agropecuaria,,,,,,,False,False,False,False,False
10496,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2003,6.55,-75.68,59.0,31675.0,Agricultura permanente,19263.956682068198,Área agropecuaria,,,,,,,False,False,False,False,False
10497,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2003,6.55,-75.68,59.0,31415.0,Agricultura permanente,19263.956682068198,Área agropecuaria,,,,,,,False,False,False,False,False
10498,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2003,6.55,-75.68,59.0,30160.0,Agricultura permanente,19263.956682068198,Área agropecuaria,,,,,,,False,False,False,False,False
10499,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2004,6.55,-75.68,76.0,39880.0,Agricultura permanente,19415.660326544425,Área agropecuaria,,,,,,,False,False,False,False,False
10500,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2004,6.55,-75.68,76.0,39811.0,Agricultura permanente,19415.660326544425,Área agropecuaria,,,,,,,False,False,False,False,False
10501,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2004,6.55,-75.68,76.0,38758.0,Agricultura permanente,19415.660326544425,Área agropecuaria,,,,,,,False,False,False,False,False
10502,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2005,6.55,-75.68,68.0,36022.0,Agricultura permanente,19272.13335214898,Área agropecuaria,,,,,,,False,False,False,False,False
10503,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2005,6.55,-75.68,68.0,35636.0,Agricultura permanente,19272.13335214898,Área agropecuaria,,,,,,,False,False,False,False,False
10504,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2005,6.55,-75.68,68.0,33768.0,Agricultura permanente,19272.13335214898,Área agropecuaria,,,,,,,False,False,False,False,False
10505,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2006,6.55,-75.68,133.0,74365.0,Agricultura permanente,19402.05040928396,Área agropecuaria,,,,,,,False,False,False,False,False
10506,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2006,6.55,-75.68,133.0,74293.0,Agricultura permanente,19402.05040928396,Área agropecuaria,,,,,,,False,False,False,False,False
10507,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2006,6.55,-75.68,133.0,71467.0,Agricultura permanente,19402.05040928396,Área agropecuaria,,,,,,,False,False,False,False,False
10508,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2007,6.55,-75.68,52.0,28227.0,Agricultura permanente,19711.771237555244,Área agropecuaria,,,,,,,False,False,False,False,False
10509,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2007,6.55,-75.68,52.0,27735.0,Agricultura permanente,19711.771237555244,Área agropecuaria,,,,,,,False,False,False,False,False
10510,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2007,6.55,-75.68,52.0,26416.0,Agricultura permanente,19711.771237555244,Área agropecuaria,,,,,,,False,False,False,False,False
10511,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2008,6.55,-75.68,104.0,60278.0,Agricultura permanente,19376.17303599278,Área agropecuaria,,,,,,,False,False,False,False,False
10512,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2008,6.55,-75.68,104.0,60230.0,Agricultura permanente,19376.17303599278,Área agropecuaria,,,,,,,False,False,False,False,False
10513,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2008,6.55,-75.68,104.0,58821.0,Agricultura permanente,19376.17303599278,Área agropecuaria,,,,,,,False,False,False,False,False
10514,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2009,6.55,-75.68,185.0,104040.0,Agricultura permanente,19150.141125067454,Área agropecuaria,,,,,,,False,False,False,False,False
10515,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2009,6.55,-75.68,185.0,103094.0,Agricultura permanente,19150.141125067454,Área agropecuaria,,,,,,,False,False,False,False,False
10516,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2009,6.55,-75.68,185.0,99682.0,Agricultura permanente,19150.141125067454,Área agropecuaria,,,,,,,False,False,False,False,False
10517,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2010,6.55,-75.68,101.0,58902.0,Agricultura permanente,18762.259379498333,Área agropecuaria,,,,,,,False,False,False,False,False
10518,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2010,6.55,-75.68,101.0,58760.0,Agricultura permanente,18762.259379498333,Área agropecuaria,,,,,,,False,False,False,False,False
10519,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2010,6.55,-75.68,101.0,57057.0,Agricultura permanente,18762.259379498333,Área agropecuaria,,,,,,,False,False,False,False,False
10520,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2011,6.55,-75.68,310.0,180523.0,Agricultura permanente,18607.964247936758,Área agropecuaria,,,,,,,False,False,False,False,False
10521,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2011,6.55,-75.68,310.0,179937.0,Agricultura permanente,18607.964247936758,Área agropecuaria,,,,,,,False,False,False,False,False
10522,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2011,6.55,-75.68,310.0,177904.0,Agricultura permanente,18607.964247936758,Área agropecuaria,,,,,,,False,False,False,False,False
10523,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2012,5.969657931034483,-76.00191827586207,167.0,91980.0,Agricultura permanente,18481.596492370456,Área agropecuaria,29.0,5.202068965517242,49.13793103448276,,,,False,False,False,False,False
10524,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2012,5.969657931034483,-76.00191827586207,167.0,91686.0,Agricultura permanente,18481.596492370456,Área agropecuaria,29.0,5.202068965517242,49.13793103448276,,,,False,False,False,False,False
10525,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2012,5.969657931034483,-76.00191827586207,167.0,88882.0,Agricultura permanente,18481.596492370456,Área agropecuaria,29.0,5.202068965517242,49.13793103448276,,,,False,False,False,False,False
10526,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2013,5.9691875,-76.01451083333333,65.0,32912.0,Agricultura permanente,18654.20344515396,Área agropecuaria,12.0,7.433333333333334,52.083333333333336,,,,False,False,False,False,False
10527,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2013,5.9691875,-76.01451083333333,65.0,32477.0,Agricultura permanente,18654.20344515396,Área agropecuaria,12.0,7.433333333333334,52.083333333333336,,,,False,False,False,False,False
10528,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2013,5.9691875,-76.01451083333333,65.0,29928.0,Agricultura permanente,18654.20344515396,Área agropecuaria,12.0,7.433333333333334,52.083333333333336,,,,False,False,False,False,False
10529,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2014,5.970971428571429,-75.99087142857142,72.0,37294.0,Agricultura permanente,19016.91455629295,Área agropecuaria,21.0,5.221904761904762,50.0,,,,False,False,False,False,False
10530,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2014,5.970971428571429,-75.99087142857142,72.0,36416.0,Agricultura permanente,19016.91455629295,Área agropecuaria,21.0,5.221904761904762,50.0,,,,False,False,False,False,False
10531,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2014,5.970971428571429,-75.99087142857142,72.0,33148.0,Agricultura permanente,19016.91455629295,Área agropecuaria,21.0,5.221904761904762,50.0,,,,False,False,False,False,False
10532,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2015,5.9801842857142855,-75.97910357142858,60.0,30255.0,Agricultura permanente,19186.693311248837,Área agropecuaria,14.0,6.960714285714286,53.57142857142857,,,,False,False,False,False,False
10533,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2015,5.9801842857142855,-75.97910357142858,60.0,29658.0,Agricultura permanente,19186.693311248837,Área agropecuaria,14.0,6.960714285714286,53.57142857142857,,,,False,False,False,False,False
10534,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2015,5.9801842857142855,-75.97910357142858,60.0,27184.0,Agricultura permanente,19186.693311248837,Área agropecuaria,14.0,6.960714285714286,53.57142857142857,,,,False,False,False,False,False
10535,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2016,5.96583625,-75.9647503125,168.0,87232.0,Agricultura permanente,19232.84548775024,Área agropecuaria,32.0,6.8634375,49.21875,,,,False,False,False,False,False
10536,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2016,5.96583625,-75.9647503125,168.0,85339.0,Agricultura permanente,19232.84548775024,Área agropecuaria,32.0,6.8634375,49.21875,,,,False,False,False,False,False
10537,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2016,5.96583625,-75.9647503125,168.0,77718.0,Agricultura permanente,19232.84548775024,Área agropecuaria,32.0,6.8634375,49.21875,,,,False,False,False,False,False
10538,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2017,5.997770833333334,-75.99310583333333,410.0,211792.0,Agricultura permanente,19282.017124682727,Área agropecuaria,12.0,4.783333333333333,50.0,,,,False,True,True,False,False
10539,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2017,5.997770833333334,-75.99310583333333,410.0,203741.0,Agricultura permanente,19282.017124682727,Área agropecuaria,12.0,4.783333333333333,50.0,,,,False,True,True,False,False
10540,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2017,5.997770833333334,-75.99310583333333,410.0,179429.0,Agricultura permanente,19282.017124682727,Área agropecuaria,12.0,4.783333333333333,50.0,,,,False,True,False,False,False
10541,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2018,5.966939090909091,-75.93690000000001,201.0,110540.0,Agricultura permanente,19204.469674463067,Área agropecuaria,11.0,5.310909090909092,50.0,,,,False,False,False,False,False
10542,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2018,5.966939090909091,-75.93690000000001,201.0,106538.0,Agricultura permanente,19204.469674463067,Área agropecuaria,11.0,5.310909090909092,50.0,,,,False,False,False,False,False
10543,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2018,5.966939090909091,-75.93690000000001,201.0,93945.0,Agricultura permanente,19204.469674463067,Área agropecuaria,11.0,5.310909090909092,50.0,,,,False,False,False,False,False
10544,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2019,5.973103125,-75.960861875,205.0,103728.0,Agricultura permanente,19270.978303900185,Área agropecuaria,16.0,4.2875,50.0,,,,False,False,False,False,False
10545,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2019,5.973103125,-75.960861875,205.0,98822.0,Agricultura permanente,19270.978303900185,Área agropecuaria,16.0,4.2875,50.0,,,,False,False,False,False,False
10546,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2019,5.973103125,-75.960861875,205.0,85680.0,Agricultura permanente,19270.978303900185,Área agropecuaria,16.0,4.2875,50.0,,,,False,False,False,False,False
10547,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2020,5.959814444444444,-75.96152055555555,204.0,104261.0,Agricultura permanente,19278.79512954697,Área agropecuaria,18.0,7.573333333333333,43.05555555555556,,,,False,False,False,False,False
10548,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2020,5.959814444444444,-75.96152055555555,204.0,100336.0,Agricultura permanente,19278.79512954697,Área agropecuaria,18.0,7.573333333333333,43.05555555555556,,,,False,False,False,False,False
10549,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2020,5.959814444444444,-75.96152055555555,204.0,85504.0,Agricultura permanente,19278.79512954697,Área agropecuaria,18.0,7.573333333333333,43.05555555555556,,,,False,False,False,False,False
10550,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2021,5.91308,-75.986295,57.0,30856.0,Agricultura permanente,19056.123787982368,Área agropecuaria,4.0,6.050000000000001,50.0,,,,False,False,False,False,False
10551,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2021,5.91308,-75.986295,57.0,30005.0,Agricultura permanente,19056.123787982368,Área agropecuaria,4.0,6.050000000000001,50.0,,,,False,False,False,False,False
10552,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2021,5.91308,-75.986295,57.0,27258.0,Agricultura permanente,19056.123787982368,Área agropecuaria,4.0,6.050000000000001,50.0,,,,False,False,False,False,False
10553,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2022,5.962205,-75.9901875,152.0,79148.0,Agricultura permanente,18734.654387268325,Área agropecuaria,4.0,4.505,56.25,,,,False,False,False,False,False
10554,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2022,5.962205,-75.9901875,152.0,77099.0,Agricultura permanente,18734.654387268325,Área agropecuaria,4.0,4.505,56.25,,,,False,False,False,False,False
10555,Regional,GFW+MapBiomas+FIRMS,Colombia,Antioquia,Salgar,2022,5.962205,-75.9901875,152.0,67613.0,Agricultura permanente,18734.654387268325,Área agropecuaria,4.0,4.505,56.25,,,,False,False,False,False,False
10556,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2023,6.55,-75.68,249.0,133748.0,Agricultura permanente,18559.6470424196,Área agropecuaria,,,,,,,False,False,False,False,False
10557,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2023,6.55,-75.68,249.0,129635.0,Agricultura permanente,18559.6470424196,Área agropecuaria,,,,,,,False,False,False,False,False
10558,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2023,6.55,-75.68,249.0,115226.0,Agricultura permanente,18559.6470424196,Área agropecuaria,,,,,,,False,False,False,False,False
10559,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2024,6.55,-75.68,234.0,123597.0,Agricultura permanente,18456.314872552604,Área agropecuaria,,,,,,,False,False,False,False,False
10560,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2024,6.55,-75.68,234.0,117994.0,Agricultura permanente,18456.314872552604,Área agropecuaria,,,,,,,False,False,False,False,False
10561,Regional,GFW+MapBiomas,Colombia,Antioquia,Salgar,2024,6.55,-75.68,234.0,102848.0,Agricultura permanente,18456.314872552604,Área agropecuaria,,,,,,,False,False,False,False,False
10562,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2001,6.55,-75.68,21.0,12065.0,Agricultura permanente,13401.110522564482,Área agropecuaria,,,,,,,False,False,False,False,False
10563,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2001,6.55,-75.68,21.0,11980.0,Agricultura permanente,13401.110522564482,Área agropecuaria,,,,,,,False,False,False,False,False
10564,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2002,6.55,-75.68,35.0,16052.0,Silvicultura,13426.05340577361,Área agropecuaria,,,,,,,False,False,False,False,False
10565,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2002,6.55,-75.68,35.0,15964.0,Silvicultura,13426.05340577361,Área agropecuaria,,,,,,,False,False,False,False,False
10566,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2002,6.55,-75.68,35.0,15710.0,Silvicultura,13426.05340577361,Área agropecuaria,,,,,,,False,False,False,False,False
10567,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2003,6.55,-75.68,56.0,22874.0,Silvicultura,13464.743023943814,Área agropecuaria,,,,,,,False,False,False,False,False
10568,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2003,6.55,-75.68,56.0,22663.0,Silvicultura,13464.743023943814,Área agropecuaria,,,,,,,False,False,False,False,False
10569,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2003,6.55,-75.68,56.0,21963.0,Silvicultura,13464.743023943814,Área agropecuaria,,,,,,,False,False,False,False,False
10570,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2004,6.55,-75.68,160.0,73284.0,Silvicultura,13545.601940636594,Área agropecuaria,,,,,,,False,False,False,False,False
10571,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2004,6.55,-75.68,160.0,73105.0,Silvicultura,13545.601940636594,Área agropecuaria,,,,,,,False,False,False,False,False
10572,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2004,6.55,-75.68,160.0,71899.0,Silvicultura,13545.601940636594,Área agropecuaria,,,,,,,False,False,False,False,False
10573,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2005,6.55,-75.68,160.0,74100.0,Silvicultura,13579.939379143716,Área agropecuaria,,,,,,,False,False,False,False,False
10574,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2005,6.55,-75.68,160.0,73855.0,Silvicultura,13579.939379143716,Área agropecuaria,,,,,,,False,False,False,False,False
10575,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2005,6.55,-75.68,160.0,72734.0,Silvicultura,13579.939379143716,Área agropecuaria,,,,,,,False,False,False,False,False
10576,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2006,6.55,-75.68,177.0,81115.0,Silvicultura,13547.001546373443,Área agropecuaria,,,,,,,False,False,False,False,False
10577,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2006,6.55,-75.68,177.0,80839.0,Silvicultura,13547.001546373443,Área agropecuaria,,,,,,,False,False,False,False,False
10578,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2006,6.55,-75.68,177.0,80071.0,Silvicultura,13547.001546373443,Área agropecuaria,,,,,,,False,False,False,False,False
10579,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2007,6.55,-75.68,65.0,31694.0,Silvicultura,13400.009743907707,Área agropecuaria,,,,,,,False,False,False,False,False
10580,Regional,GFW+MapBiomas,Colombia,Antioquia,San Andrés de Cuerquia,2007,6.55,-75.68,65.0,31670.0,Silvicultura,13400.009743907707,Área agropecuaria,,,,,,,False,False,False,False,False
